Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance,Label
24.4,6,95.5,132.59225305139236,0.0,0.1,0.0,0.4,0.6,0.0,0.0,6,1,0,0,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,1187,60,230,118.7,62.5354121900366,118.7,0.010487413406372,10,3910.6777777777775,BENIGN
42.8,6,214.3,1705.0016260162602,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3560,78,2858,356.0,879.1131895268095,356.0,0.0013441085815429,10,772840.0,BENIGN
21.24,6,64.0,10368.082266277748,0.0,0.0,0.0,0.0,0.12,0.0,0.0,12,0,0,0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.01,0.0,1.0,1.0,25822,60,2882,258.22,568.4788773027492,258.22,9.68003273010254e-05,100,323168.2339393942,ATTACK
8.16,17,63.78,20450.04388103364,0.0,0.01,0.0,0.0,0.01,0.0,0.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.99,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.890918731689453e-05,100,0.0,ATTACK
8.0,17,63.86,23529.13721530349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6270,60,330,62.7,26.99999999999992,62.7,4.274129867553711e-05,100,728.9999999999958,ATTACK
26.4,6,95.4,122.02570092778195,0.0,0.0,0.0,0.2,0.8,0.0,0.0,8,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.0,0.1,0.0,1.0,1.0,1419,66,373,141.9,110.97592331472424,141.9,0.0084951877593994,10,12315.655555555551,BENIGN
20.0,6,64.0,17917.48472809603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,5.5811405181884766e-05,100,0.0,ATTACK
30.8,6,141.6,307.84560393990324,0.1,0.0,0.0,0.3,1.0,0.0,0.0,10,0,1,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,770,66,123,77.0,21.612753436596435,77.0,0.0076424837112426,10,467.1111111111111,BENIGN
32.0,6,80.4,166.72247529553928,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10902,66,1514,1090.2,682.9924027558595,1090.2,0.0060555934906005,10,466478.6222222223,BENIGN
8.0,17,64.0,30524.00844188924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,16200,162,162,162.0,0.0,162.0,3.588199615478516e-05,100,0.0,ATTACK
32.0,6,63.6,394.88066881949214,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13692,66,1514,1369.2,457.8978051923813,1369.2,0.0027354955673217,10,209670.4,BENIGN
24.8,6,100.5,81.20705911964298,0.0,0.0,0.0,0.4,0.7,0.0,0.0,7,0,0,0,0.0,0.7,0.2,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,4693,66,2180,469.3,744.4367072566419,469.3,0.0123995065689086,10,554186.011111111,BENIGN
32.0,6,231.0,4819.377226243824,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660,66,66,66.0,0.0,66.0,0.0002075910568237,10,0.0,BENIGN
48.8,6,87.6,14660.272631946871,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7808,94,2858,780.8,973.93962851914,780.8,6.821155548095704e-05,10,948558.4,BENIGN
32.0,6,136.1,140.85527950727734,0.0,0.0,0.0,0.6,1.0,0.0,0.0,10,0,0,0,0.0,0.9,0.0,0.0,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6138,66,2922,613.8,917.2985458520156,613.8,0.0081512928009033,10,841436.6222222222,BENIGN
0.0,1,63.36,1525.506555856626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.99,0.0,0.99,0.99,6000,60,60,60.0,0.0,60.0,0.0006557703018188,100,0.0,ATTACK
27.2,6,101.4,53.94790558643194,0.0,0.0,0.0,0.2,0.8,0.0,0.0,8,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,8589,66,2962,858.9,975.1608927077964,858.9,0.0262834787368774,10,950938.7666666664,BENIGN
8.0,17,64.0,21949.36417394945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.5840740203857424e-05,100,0.0,ATTACK
20.0,6,64.0,41136.75951353472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.431869506835937e-05,100,0.0,ATTACK
20.0,6,78.6,360.33539518900346,0.0,0.0,0.0,0.2,0.5,0.0,0.0,5,0,0,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,832,60,176,83.2,43.97170807588797,83.2,0.0028798818588256,10,1933.511111111111,BENIGN
0.0,47,62.08,7182.888359906153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.97,0.97,57604,60,592,576.04,91.20959545481132,576.04,0.0001407384872436,100,8319.190303030338,ATTACK
0.0,1,64.0,8529.515597673568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,0.0001172494888305,100,0.0,ATTACK
32.0,6,147.5,494.7046612568409,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,26724,66,8754,2672.4,3399.2894420909665,2672.4,0.0021793127059936,10,11555168.711111112,BENIGN
32.0,6,203.5,517.840881031162,0.0,0.0,0.0,0.2,1.0,0.0,0.0,10,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,797,66,176,79.7,34.88409379645686,79.7,0.0019313097000122,10,1216.9,BENIGN
24.8,6,97.1,39.22648802481733,0.1,0.0,0.0,0.2,0.7,0.0,0.0,7,0,1,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,2519,66,1514,251.9,446.7956157150853,251.9,0.02655029296875,10,199626.3222222222,BENIGN
0.0,1,64.0,29931.520730750017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.341913223266601e-05,100,0.0,ATTACK
32.0,6,80.8,619.0032320429758,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23828,66,4410,2382.8,1556.5532292715068,2382.8,0.0016327857971191,10,2422857.955555556,BENIGN
19.76,6,64.64,37909.47216196674,0.0,0.0,0.19,0.79,0.79,0.0,0.0,79,0,0,19,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1.0,6204,60,217,62.04,16.342866729227545,62.04,2.638816833496094e-05,100,267.0892929292926,ATTACK
0.0,47,64.0,9526.6631839553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,57800,578,578,578.0,0.0,578.0,0.00010498046875,100,0.0,ATTACK
20.0,6,150.2,91.88061205489656,0.0,0.1,0.1,0.2,0.5,0.0,0.0,5,1,0,1,0.0,0.4,0.1,0.0,0.0,0.0,0.0,0.6,0.3,0.0,0.1,0.0,0.0,0.9,0.9,2515,60,1618,251.5,484.3337348013936,251.5,0.0111041069030761,10,234579.16666666663,BENIGN
28.8,6,191.6,102.14613095383056,0.0,0.0,0.0,0.0,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.9,0.9,654,60,66,65.4,1.8973665961010275,65.4,0.0097899913787841,10,3.6,BENIGN
32.0,6,213.6,846.3083131557707,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660,66,66,66.0,0.0,66.0,0.0028351068496704,10,0.0,BENIGN
0.0,1,64.0,30424.37255186421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.287792205810547e-05,100,0.0,ATTACK
32.8,6,92.3,169.5031259219146,0.0,0.1,0.0,0.3,1.0,0.0,0.0,10,1,0,0,0.1,0.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,983,66,317,98.3,78.03709943923396,98.3,0.0058997154235839,10,6089.788888888888,BENIGN
19.8,6,63.36,9234.487010127696,0.99,0.0,0.99,0.0,0.0,0.0,0.0,0,0,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,6000,60,60,60.0,0.0,60.0,0.0001083016395568,100,0.0,ATTACK
20.0,6,64.0,25037.63132760268,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.994941711425781e-05,100,0.0,ATTACK
4.76,17,70.86,322.26444668116267,0.0,0.01,0.01,0.01,0.03,0.0,0.0,3,1,0,1,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.03,0.5,0.0,0.03,0.0,0.0,0.97,0.97,84911,60,1514,849.11,606.7711347781795,849.11,0.003254599571228,100,368171.2099999997,ATTACK
20.0,6,64.0,33013.01849665486,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.201007843017578e-05,100,0.0,ATTACK
0.0,1,63.36,1695.7439668800007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.99,0.0,0.99,0.99,93498,60,1514,934.98,582.7121884304933,934.98,0.000592930316925,100,339553.4945454546,ATTACK
20.0,6,64.0,14549.915010233462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,6.873846054077148e-05,100,0.0,ATTACK
20.0,6,64.0,90336.07581305192,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.1069774627685549e-05,100,0.0,ATTACK
8.0,17,64.0,23347.08600055664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.28318977355957e-05,100,0.0,ATTACK
20.0,6,64.0,17421.0998504735,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,5.7401657104492185e-05,100,0.0,ATTACK
8.0,17,64.0,9738.116133825544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,55400,554,554,554.0,0.0,554.0,0.000104968547821,100,0.0,ATTACK
24.0,6,83.3,102.6084233599499,0.0,0.0,0.0,0.4,0.7,0.0,0.0,7,0,0,0,0.0,0.5,0.0,0.0,0.0,0.2,0.0,0.7,0.2,0.0,0.0,0.1,0.0,1.0,1.0,1554,66,682,155.4,187.89843592276708,155.4,0.009932804107666,10,35305.82222222221,BENIGN
29.6,6,182.5,126.22914014511989,0.0,0.0,0.0,0.2,0.9,0.0,0.0,9,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,909,66,214,90.9,51.55891990938351,90.9,0.0079221963882446,10,2658.3222222222225,BENIGN
0.0,1,64.0,40816.50447644998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.4499893188476564e-05,100,0.0,ATTACK
57.2,6,216.1,10871.7055469155,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1092,94,246,109.2,48.06662043455937,109.2,9.198188781738282e-05,10,2310.4,BENIGN
7.84,17,67.82,33819.577487502014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.02,0.0,1.0,1.0,6020,60,70,60.2,1.4070529413628952,60.2,2.956867218017578e-05,100,1.979797979797975,ATTACK
27.2,6,98.4,28.815206511187583,0.0,0.0,0.0,0.4,0.8,0.0,0.0,8,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1083,60,214,108.3,56.24164135426901,108.3,0.0347702980041503,10,3163.1222222222223,BENIGN
32.0,6,99.4,14329.702767338573,0.0,0.0,0.0,0.4,1.0,0.0,0.0,10,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13224,66,2858,1322.4,1222.330669936195,1322.4,9.739398956298828e-05,10,1494092.2666666668,BENIGN
10.0,6,64.0,6730.80959640536,0.0,0.0,0.0,0.0,0.5,0.0,0.0,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,94400,374,1514,944.0,572.8715546977509,944.0,0.0001485800743103,100,328181.8181818182,ATTACK
20.0,6,64.0,34003.27523307661,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.94184684753418e-05,100,0.0,ATTACK
27.2,6,65.6,142.09020753016742,0.1,0.0,0.0,0.2,0.8,0.0,0.0,8,0,1,0,0.3,0.5,0.1,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,5814,66,2962,581.4,946.2246855560024,581.4,0.0072366952896118,10,895341.1555555556,BENIGN
29.6,6,199.8,115.72600804560278,0.0,0.0,0.0,0.1,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,898,66,214,89.8,52.00384601161725,89.8,0.0103287935256958,10,2704.399999999999,BENIGN
27.2,6,143.9,137.22526672577547,0.0,0.0,0.0,0.4,0.8,0.0,0.0,8,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,6253,60,2962,625.3,1127.1972172901542,625.3,0.0083948850631713,10,1270573.566666667,BENIGN
32.0,6,97.0,283.4142386074923,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10796,66,1514,1079.6,699.4504509494102,1079.6,0.0050081014633178,10,489230.9333333333,BENIGN
30.8,6,181.6,103.6905627166244,0.0,0.0,0.0,0.2,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,755,60,156,75.5,28.58612717152617,75.5,0.009644079208374,10,817.1666666666666,BENIGN
7.92,17,65.91,7687.5073313783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,1.0,1.0,16108,70,162,161.08,9.200000000000014,161.08,0.0001300811767578,100,84.64000000000026,ATTACK
39.08,6,91.14,15629.975777901993,0.0,0.0,0.01,0.14,0.98,0.0,0.0,98,0,0,1,0.98,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,84100,60,2858,841.0,911.2806173931076,841.0,6.589889526367187e-05,100,830432.3636363636,ATTACK
20.0,6,64.0,43708.87869945811,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.3119449615478515e-05,100,0.0,ATTACK
24.8,6,93.6,55.197071108783256,0.0,0.1,0.0,0.4,0.6,0.0,0.0,6,1,0,0,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.1,0.0,0.0,0.9,0.9,1777,60,520,177.7,148.94148739242087,177.7,0.0181792020797729,10,22183.566666666666,BENIGN
32.0,6,231.0,430.70186788248463,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660,66,66,66.0,0.0,66.0,0.0023704051971435,10,0.0,BENIGN
28.8,6,73.7,31.61496755441956,0.0,0.0,0.0,0.2,0.9,0.0,0.0,9,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.9,0.9,5198,60,1514,519.8,687.2654023980352,519.8,0.0317266941070556,10,472333.7333333333,BENIGN
0.0,1,64.0,31929.841656516444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.131866455078125e-05,100,0.0,ATTACK
0.0,1,64.0,14611.245035881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,102712,82,1514,1027.12,681.7683673115578,1027.12,6.84499740600586e-05,100,464808.1066666671,ATTACK
13.0,6,64.0,811.8662472780063,0.0,0.0,0.31,0.0,0.34,0.0,0.0,34,0,0,31,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,1.0,1.0,66426,60,1514,664.26,626.1779948322373,664.26,0.001233811378479,100,392098.8812121214,ATTACK
20.0,6,64.0,74898.28571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.6340484619140623e-05,100,0.0,ATTACK
0.0,1,64.0,11326.161157917477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,8.830070495605469e-05,100,0.0,ATTACK
14.4,17,94.1,239.0693273598833,0.1,0.0,0.0,0.2,0.3,0.0,0.0,3,0,1,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.6,0.0,0.1,0.0,0.0,0.9,0.9,747,60,156,74.7,31.826089926348164,74.7,0.0048040866851806,10,1012.9,BENIGN
32.0,6,232.0,2860.467844233786,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660,66,66,66.0,0.0,66.0,0.0058442831039428,10,0.0,BENIGN
20.0,6,64.0,21214.42516817561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.713773727416992e-05,100,0.0,ATTACK
20.0,6,64.0,27255.20826564429,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.671169281005859e-05,100,0.0,ATTACK
20.0,6,60.6,69.57054828035197,0.0,0.0,0.0,0.1,0.5,0.0,0.0,5,0,0,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1081,60,217,108.1,54.62691644235469,108.1,0.0154603958129882,10,2984.1000000000004,BENIGN
20.0,6,64.0,15274.231609613984,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,6.556034088134766e-05,100,0.0,ATTACK
20.0,6,64.0,11893.33635796518,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,8.408069610595704e-05,100,0.0,ATTACK
32.0,6,147.5,1518.7949015063732,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7900,66,1514,790.0,763.1630086539689,790.0,0.0006923198699951,10,582417.7777777778,BENIGN
20.0,6,64.0,17988.951792760337,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,5.558967590332031e-05,100,0.0,ATTACK
12.0,17,70.4,141.2190285077456,0.0,0.0,0.0,0.2,0.2,0.0,0.0,2,0,0,0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.2,0.7,0.0,0.1,0.0,0.0,0.9,0.9,895,60,156,89.5,28.23414009079552,89.5,0.0070814132690429,10,797.1666666666666,BENIGN
19.84,6,65.09,14064.462477365703,0.0,0.01,0.0,0.98,0.99,0.0,0.0,99,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,6000,60,60,60.0,0.0,60.0,7.110118865966798e-05,100,0.0,ATTACK
20.0,6,64.0,106292.54941713127,0.0,0.0,0.54,0.46,0.46,0.0,0.0,46,0,0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,9.419918060302734e-06,100,0.0,ATTACK
20.0,6,64.0,33659.44948238504,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.9709339141845703e-05,100,0.0,ATTACK
14.4,17,118.7,99.77149843835858,0.0,0.0,0.0,0.1,0.3,0.0,0.0,3,0,0,0,0.0,0.3,0.5,0.0,0.0,0.0,0.0,0.3,0.6,0.0,0.1,0.0,0.0,0.9,0.9,1822,60,357,182.2,131.1977303326717,182.2,0.0100717067718505,10,17212.844444444447,BENIGN
8.0,17,64.0,30384.700086931323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,14160,60,162,141.6,41.00554286257587,141.6,3.292083740234375e-05,100,1681.4545454545469,ATTACK
8.0,17,65.5,213.5201286933149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3207,121,754,320.7,261.16791107978366,320.7,0.0050519943237304,10,68208.67777777778,ATTACK
0.0,1,64.0,24875.77249273471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.130840301513672e-05,100,0.0,ATTACK
